id,text,keywords,funny,category
1361,"Un día el subdirector le dice a su ayudante: -por casualidad usted a visto alguna vez un pingüino?
- No. - ¡Al despacho del director! Cuando llega le dice al director: -el subdirector me a mandado aquí porque nunca he visto un pingüino. - ¿Que no has visto un pingüino? ¡¡¡¡¡¡¡Despedido!!!!!!!
Cuando llego a casa le pregunta su mujer: -que te pasa? -me han despedido!, - ¿Por qué? - Mira, el subdirector me ha mandado al despacho del director, el director me ha despedido y todo porque no he visto un pingüino.
- ¿Que no has visto un pingüino? ¡¡¡¡¡Divorcio!!!!!!
Su hijo cuando le ve le pregunta: - ¿Papá que te pasa? - Mira, el subdirector me ha mandado al despacho del director, el director me ha despedido, tu madre me ha pedido el divorcio y todo porque no he visto un pingüino.
- ¿Que no has visto un pingüino? ¡¡¡¡¡Ya no te quiero!!!!!!
Un policía le ve por la calle y le pregunta: - ¿Qué le pasa señor? - Mire, el subdirector me ha mandado al despacho del director, el director me ha despedido, mi mujer me ha pedido el divorcio y mi hijo ya no me quiere y todo porque no he visto un pingüino. - ¿Que no ha visto un pingüino? ¡¡¡¡¡A la cárcel!!!!!!
En la cárcel le pregunta otro policía: - ¿Qué le pasa señor? - Mire, el subdirector me ha mandado al despacho del director, el director me ha despedido, mi mujer me ha pedido el divorcio, mi hijo ya no me quiere, un policía me ha mandado aquí y todo porque no he visto un pingüino. - ¿Que no ha visto un pingüino? ¡¡¡¡¡Le mato!!!!!!
- En el cielo un ángel le pregunta: - ¿Qué le pasa señor? - Mire, el subdirector me ha mandado al despacho del director, el director me ha despedido, mi mujer me ha pedido el divorcio, mi hijo ya no me quiere, un policía me ha mandado a la cárcel, otro me ha matado y todo porque no he visto un pingüino.
- ¿Que no ha visto un pingüino? ¡¡¡¡¡Al infierno!!!!!! - En el infierno un diablo le pregunta:
- ¿Qué le pasa señor? - Mire, el subdirector me ha mandado al despacho del director, el director me ha despedido, mi mujer me ha pedido el divorcio, mi hijo ya no me quiere, un policía me ha mandado a la cárcel, 
otro me ha matado, en el cielo un ángel me ha mandado aquí, y todo porque no he visto un pingüino.
- ¿Que no ha visto un pingüino? ¡¡¡¡¡Al piso bajo!!!!!!
- En el piso de abajo un señor le pregunta: - ¿Qué le pasa señor? - Mire, el subdirector me ha mandado al despacho del director, el director me ha despedido, mi mujer me ha pedido el divorcio, mi hijo ya no me quiere, un policía me ha mandado a la cárcel, otro me ha matado, en el cielo un ángel me ha mandado al infierno, el diablo me ha mandado aquí y todo porque no he visto un pingüino. 
- ¿Que no ha visto un pingüino? ¡Yo tampoco!","absurdos,pingüinos",2,otros
1362,"Ir a ikea.... si hay que ir se va...
Pero ir pa na estanteria",IKEA,1,otros
1363,"Una mujer le dice a su marido:
-Cariño donde has dejao el libro de ""como pasar de los 100 años"" 
Y su marido le responde.
-Lo he guardado en una caja fuerte en el banco, no vaya a ser que a tu madre le de por leerlo",libros,2,familia
1364,"- ¿Cual es el colmo de un enano?
- Que la policia le diga: ¡¡¡ALTOOOOO!!!","enanos,policías",1,otros
1365,"Un tartamudo ensaya en su casa para pedir un vermut en un bar. Y el tio empieza…
- ver-ver-mut!, ver-mut!, vermut, ahora me sale.
Se va al bar y el camarero le dice: que desea?
- vermut.
Al dia siguiente ensaya otra palabra:
-ca-ca-café!, ca-fé!, café!
Se va al bar y el camarero le pregunta: que desea?
- café!
Con azúcar o sin azúcar?
- vermut!","tartamudos,bares",1,otros
1366,"Esto es una pareja, y la mujer dice: 
- Cariño, ¿sabes? me he puesto a dieta... 
Y su marido le contesta: 
- ¿Ah, sí? ¿Y cuánto has perdido? 
Y su mujer le responde: 
- Una semana.",dietas,2,familia
1367,"Jaimito llama a la profesora a las 2:30 de la madrugada... 
- Señorita, ya está durmiendo?.
- Si.... ya estaba...... dormida!
- Tan linda la desgraciada,y uno aquí todavía haciendo deberes como un tonto!!","trasnochar,deberes",2,familia
1368,"-Hola, ¿es aquí el club de imbéciles?
-Sí, pero... ¿qué hace con toda esa mierda?
-Vengo a abonarme.
-Dios santo, pase, será el líder.","clubs,imbéciles",3,otros
1369,"Esto es un tipo que liga en un bar y se va con su nueva pareja en su coche a un parque. Y claro, ocurre lo que ocurre. Al cabo de cinco minutos de acabar, la mujer le dice que quiere repetir, asi que otra vez... Cuando acaban, la mujer necesita tan solo un par de minutos para recuperarse y querer volver a ser satisfecha, asi que el tipo hace lo que puede. Obviamente ella no esta contenta, y le dice que quiere otro. El pobre hombre no puede mas y le dice que necesita un descanso, asi que sale del coche y se va a dar una vuelta. Y da la casualidad de que muy cerca en la carretera ve a un coche parado y un tipo cambiando una rueda. 
-Hola, buenas noches. 
-Muy buenas. 
-Mire, es que he ligado con una chica incansable que me ha dejado agotado, pero el caso es que me gustaria quedar bien con ella... que le parece si yo le cambio la rueda de su coche, mientras usted le hace el amor? Luego le dice que se da a dar una vuelta para descansar, y volvere yo, sin que ella se de cuenta del cambio. 
-Pues claro que acepto! Donde esta ella? 
-Ahí, en un coche, detras de ese arbol. Total, que el segundo tipo se va al coche, entra, y sin decir una palabra reanuda la tarea, pero a los cinco minutos son interrumpidos por un policía que alumbra el interior del coche con una linterna y les grita: 
-A ver, ustedes, que hacen aquí a las tres de la madrugada? 
-Que pasa, que no puedo hacerle el amor a mi mujer?
- Y por que no se van a casa? 
-Es que hasta que usted no nos dio luz, no sabia que era mi mujer...","coches,insaciables",3,sexo
1370,"- ¿Como se llama el peorjugador de la liga japonesa?
- Nikito Nitoko","japoneses,futbol",1,regionales
1371,"- ¿Como se llama el campeón de buceo de china?
- Toko Fondo
- ¿y el subcampeón?
- Casi Toko",chinos,1,regionales
1372,"- ¿Como se dice beso en árabe?
- allabalababa",árabes,1,regionales
1373,"- Hija, ¿por qué suspendiste tanto?
- Porque soy intolerante a la lactosa
- ¿Y?
- No leche ganas JAJÁ ¡NO MAMÁ, CON LA SILLA NO!","intolerantes,leche",1,familia
1374,"-¿Quién es el que más se ríe? 
-El barrendero, porque siempre va riendo.","barrenderos,risa",2,profesiones
1375,"La gente reacciona diferente cuando se pone una vacuna:
Cuando es un niño: ¡AYYYY, COMO DUELE!
Cuando es un joven: Duele un poquito, pero no es nada.
Cuando es un hombre: No me duele nada, ni lo he notado.
Cuando es un friki: La base de datos de virus ha sido actualizada","vacunas,frikis,informáticos",2,tematicos
1376,"- Jaimito dime como se dicen bolos en inglés.
- Bowlings
- Ahora una frase
- Lo haría encantadamente pero me he dado en los bowlings",inglés,2,sexo
1377,"Tres gitanas están hablando (una está embarazada), y dice una de ellas: 
- Ay, pos yo, con mi Richal, hi tinio mucha suelte, que con 5 años, el otro día entró en el Continente, y sin que lo viera el vigilante, se sacó él solito 5 cajas de leche, 4 paquetes de galbanzos, 2 kilos de harina, 12 yugures y 2 litros de pisicola, y así nos hemos pasao el mes sin pasal pizca de jambre ni ná... 
Otra gitana cuenta: 
- Eso no es ná, mi Kevin con 3 añitos na más, entró el otro día en Expert, y sin que lo viera el vigilante, se sacó 3 lavadoras, 10 minipimers, 2 televisores, 4 vidios y 7 compacdis, y asín vendiéndolo to, hemos llegao mu de sobra a fin de mes... 
Y la gitana embarazada dice: 
- Pos este questa qui dentro, este va a plometel, que ya es un figura... 
Las otras dos le responden: 
- ¡AAYYYY! ¿Pero cómo puidis decil eso, si todavía no ha nacío? 
A lo que la embarazada responde: 
- Sí, pero es que ayel mi picaba el coño, y cuando mistaba rascando, el cabrón se quedó con los anillos.",gitanos,3,sexo
1378,"- ¿Qué le dice una barra de pan a otra?
- Te presento a una miga",pan,1,otros
1379,"La mamá de Jaimito le dice: 
- Vete a vender pizza, caramelos y huevos.
- Valeee ya voy.
Cuando llega a la calle grita:
- Pizza, melos, huevos,
- Pizza, melos, huevos,
- Pizza, melos, huevos","vendedores,pizzas,caramelos,huevos",2,sexo
1380,"-Mi vecino es músico
-¿Y qué toca?
-LOS HUEVOS","música,músicos,vecinos",1,otros
1381,"- Ya llegué Mamá! 
- Es muy tarde, ¿Dónde andabas?
- En la casa de Noe 
- ¿Cuál Noe? 
- Noe de tu incumbencia, ¡NO MAMÁ, CON LA PLANCHA NO!",madres,1,familia
1382,"La madre de Jamito, dice: 
- Vamos a la peluquería
- No... es que no tengo ganas.
- Pero Jaimito¿ por qué tienes miedo de ir a la peluquería? 
- Porque hay una crema que te quita diez años y yo solo tengo siete.","peluquerías,cremas",2,familia
1383,"En una fiesta de fin de curso ,la directora del cole le pidió a las mamás de los niños que hagan una escena del bosque. 
Al día siguiente van a la sala de actos, se abre el telón y se ve a una mujer de árbol, otra de hada, otra de campesina y más lejos se ve a una mujer con un tanga muy fino con un buen escote y sin sujetador. La directora le dijo:
- Pero quien te crees que eres, te dije que te vistas de pitufina
- AHHH!! Me creia que me habias dicho que me vistiera de puta fina","directores,pitufos",2,sexo
1384,"- Hijo que quieres para tu cumpleaños?
- Una barbie papi
- Tu eres un macho, no jodas, pide algo de hierro que eche candela y humo!
- Bueno papi pues una planchita para el pelo","cumpleaños,barbies,padres",2,familia
1385,"Se abre el telón y se ve unos tíos fumando sal.
¿Cómo se llama la película?
SALFUMÁN",fumar,1,tematicos
1386,"- Mamá en la escuela me dicen distraído.
- Ay nene yo no soy tu mamá. Tu mamá vive al frente",distraidos,1,familia
1387,"- Hola ¿está Felix?. 
- No estoy Tristex.",felicidad,1,otros
1388,"- Doctor, últimamente me siento más gordo y feo, ¿qué tengo? 
- Mucha razón.","doctores,feos,gordos",1,profesiones
1389,"Eso de que ""un clavo saca otro clavo"" no funciona a la perfección. Tenia uno en el pie y ahora ya tengo tres. Alguien sabe otro método?","clavos,pies",1,otros
1390,"Un tío lleva tres horas pescando sin ningún resultado, en esto que viene el cartero del pueblo, mete la mano en el agua y empieza a sacar truchas una tras otra. 
- Pero bueno! Como puede hacer eso! 
- No, yo es que las pesco con la mano. 
- Pero eso tendrá truco, no? 
- Bueno, como usted me ha caído bien le diré el truco. Lo único que tiene que hacer usted es meterle la mano ahí mismo a su mujer y después venir a pescar. Al meter la mano en el agua los peces se sienten atraídos y los puede coger con la mano. 
- Gracias, gracias. 
Total, que el tío recoge los aparejos de pesca y vuelve antes de tiempo a casa para hacer la prueba. Su mujer esta limpiando los cristales y el tío llega por detrás y le mete la mano por debajo de la falda en el lugar correspondiente. La mujer dice: 
- Ay, carterito! Que juguetón estas hoy!","carteros,pesca,pescadores,pescado",2,sexo
1391,"Esto es una monjita que iba hacia Sevilla, y se le estropea el 4L. Se pone a hacer auto-stop y para un camión que tambien va a Sevilla y la lleva. Una vez dentro, la monjita empieza a mirar al camiónero y piensa: ""Este camiónero no esta nada mal"". Total, que empieza a lanzarle miradas provocadoras e insinuantes. El camiónero, que no tiene reparos a la hora de echar un kiki, se detiene en la cuneta y se ponen a la faena. Cuando terminan vuelven a la carretera. La monjita comenta entusiasmada: 
- Cuando llegue a Sevilla y le diga a la madre superiora que he echado tres polvos con un camiónero se le va a poner una cara... 
El camiónero la mira extrañado y le dice: 
- Pero, hermana, si solo hemos echado uno. 
- Si, pero no me dira que de aquí a Sevilla no van a caer otros dos.","sevilla,monjas,camiones",3,sexo
1392,"-Hola,soy paragüayo y he venido a casarme con su hija.
-¿Para qué?
-paragüayo",paraguay,1,regionales
1393,"Habia una vez un perro que se llamaba quieto. Un día su amo lo llamó: 
- Quieto ven, Quieto ven-
y el perro exploto",perros,1,animales
1394,"-¿Que te apuestas a que hago una tortilla haciendo el pino puente? 
- No hay huevos!! 
- Ah!, pues entonces nada...","huevos,tortillas",1,otros
1395,"Una mujer quería comprar un número de lotería, pero estaba indecisa sobre qué números escoger, así que va donde el joven vendedor y le pregunta:
- Mire, quiero jugar a la Lotería, pero la verdad es que no sé cómo escoger los 5 números, a lo mejor usted me puede ayudar? 
- Claro, como no - responde el joven y a la vez le pregunta:
- Por ejemplo, dígame. ¿Cuántas veces ha salido usted del país? 
- Cuatro veces. 
- Perfecto, ese es su primer número, el 4. Ahora dígame ¿Cuántos hijos tiene? 
- 2 hijos. 
- Ok, ese es su segundo número. ¿Y cuántos libros ha leído este año? 
- 5 libros. 
El joven anota. 
- Ahora cuénteme, ¿Cuántas veces al mes hace el amor con su marido?
- Oiga pero, eso es muy personal, ¿no cree? 
- Bueno, ¿quiere o no ganar la lotería? 
- Bueno bueno,... 2 veces al mes. 
- Ok. Y ahora que ya entramos en confianza, dígame: 
¿Cuántas veces en su vida le ha puesto los cuernos a su marido? 
- Perdone joven, pero sepa que... ¡Yo no soy de esas mujeres sueltas...! 
- Está bien, está bien, no se enoje - le dice el joven - Eso quiere decir que cero veces. Ya lo tengo, su número es el: 4 2 5 2 0 

Efectivamente la mujer compra la serie completa y al día siguiente lo primero que hace es mirar el periódico y encuentra que el número ganador del premio es el: 4 2 5 2 7 y grita: 
- ¡Eso me pasa por mentirosa!",loterias,3,sexo
1396,"El profesor repartiendo las notas:
Luisito un diez.
Pedrito un ocho.
Juanito un seis.
Jaimito un cero.
- Oiga profesor, ¿Y por qué a mí un cero?
- Porque has copiado el examen de Pedrito.
- ¿Y usted cómo lo sabe?
- Porque las cuatro primeras preguntas, están iguales, y en la última pregunta Pedrito respondió: ""Esa, no me la sé"" y tu has puesto: ""Yo tampoco"".","copiar,examenes",2,familia
1397,"- ¿Vio usted a un hombre doblando la esquina?
- No cuando llegue ya estaba doblada.",esquinas,1,otros
1398,"-Hola buenos días, venía a pedir un préstamo...
- Entiendo, ¿y la oveja? 
- Viene a balarme...","bancos,dinero,crisis",1,otros
1399,"-¿Ha visto usted como toca mi hijo el violín? ¿Que le parece su ejecución?
- Hombre, ejecutarlo me parece excesivo, pero dos hostias ya le daba...","ejecuciones,violines,violinista",1,familia
1400,"- ¿Otro suspenso en inglés hijo? Tienes que esforzarte mas! 
- Vale... Pero ahora tengo hambre...
- Dimelo en inglés... 
- I am bre...","inglés,hambre",1,familia
1401,"-¿Que tal? ¿Nervioso? 
- Si, un poco...
- ¿Es tu primera vez?
- No, ya había estado nervioso antes...",nervios,3,otros
1402,"No es lo mismo el libro gordo de petete que venga un gordo y te haga un pete.

No es lo mismo marioneta, que venga Mario y te lo meta.

No es lo mismo un bebe haciendo pipi, que un pipi haciendo un bebe. 

No lo mismo Jacinta Pichimahuida que Jacinta se haya hecho pichi en la huida.

No es lo mismo decir Ramona Cabrera que ramera cabrona.

No es lo mismo Ana va a la prueba, que prueba la banana.

No es lo mismo decir huele a traste que atrás te huele.

No es lo mismo decir María Montes, que te montes a María.

No es lo mismo decir un pájaro de alto vuelo que el pájaro de tu abuelo.

No es lo mismo decir la cómoda de tu hermana que acomódame a tu hermana

No es lo mismo subir al pináculo de una montaña, que subir la montaña con un pino en el culo.

No es lo mismo el tiempo no para que hace tiempo que no se me para.

No es lo mismo decir que motivo tuvo, que que tubo te han metido.",noeslomismo,1,otros
1403,"Una pareja esta preparando el divorcio: 
- (mujer) Yo me quedo con el crio. 
- (marido) Y eso por que ? 
- Pues porque es mio, no tuyo. 
- ... pero si tampoco es tuyo! 
- Como que no? y quien lo pario? 
- No se. Tu te acuerdas del dia que nacio, estando en maternidad, 
que se cago y me dijiste que lo cambiara? 
- Si. 
- Pues LO CAMBIE!","maternidad,bebes,divorcios",3,familia
1404,"- ¿Nivel de inglés?.
- Alto.
- Traduzca vidrio.
- Glass.
- Úselo en una frase.
- Glassias pol la entlevista.
- Maldito chino eres un festival!! estás contratado!!.","inglés,chinos",2,profesiones
1405,"-Ayer tu novia me pidió que la ayudara a quitar una telaraña y cuando me agaché me la chupó.
- ¿¡TE LA QUE!?
- Telaraña.","telarañas,novias",3,sexo
1406,"- ¿Cual es el país que primero ríe y después explota?
- Ja-pon",Japón,2,regionales
1407,"-Mira Mohamed, este es mi salón... 
- Hala, es grande... 
- Deja de rezar y hazme caso...",rezar,3,tematicos
1408,"¿Por qué los de Lepe se tirana un pozo?
Porque en el fondo no son tan tontos.",pozos,1,regionales
1409,"-Cariño ¿Quieres que pasemos los dos un fin de semana perfecto?
- ¡Vale!
- Pues nos vemos el lunes...","amor,maridos",2,familia
1410,"- Jesús...
- Dime padre...
- Iras a la tierra, te torturarán, pero en tu último aliento, dame una señal y te salvaré...
- De acuerdo padre, daré una palmada...","Jesús,Cristo",3,tematicos
1411,"- Papi, papi... ¿Qué es la regla?
- Errr... estooo... la regla es sangrar por el coño... hala, ya lo he dicho...
- Ahhh, ¿y el transportador de ángulos?","reglas,padres",3,familia
1412,"- El otro día mi hijo hizo un salto mortal en la piscina
- ¿Hace natación?
- Hacía...","buenisimos,natación",3,familia
1413,"-Veo en su curriculum que sabe inglés ¿sabría decirme como se dice mirar?
- Look...
- Muy bien, ¿podría construir una frase? 
- Look, yo soy tu padre...","inglés,curriculum,entrevistas",3,otros
1414,"-¿Nivel de inglés?
- Alto 
- De acuerdo, haga una frase con ""Christmas"" 
- Como no me de el trabajo, le parto la Christmas...","entrevistas,inglés",3,otros
1415,"- ¿Como habeis llamado al niño? 
- Elengendro
- Será Alejandro...
- Es que tu no lo has visto...",engendros,1,familia
1416,"- Mamá mamá que buena está la paella. 
- Pues repite hijo, repite. 
- Mamá mamá que buena esta la paella.",paellas,2,familia
